fit_id,config_id,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,rho_train,seed,iid_accuracy,average_ood_accuracy,worst_ood_accuracy,ood_gap,learned_capacity_primary,empirical_capacity_index,converged
b956d3892e11a15f27b66ea4147aa78886f02d47339b554e55149d73c3087df1,LR-H,logistic_regression,high,1.0,weak,1.0,0.0,3,0.9013333333333332,0.9121666666666668,0.9063333333333332,-0.0108333333333333,4.998031191774998,0.7333333333333333,1.0
0ae3dd55eaf3b2240d3d78abf1b63bbeab3a31e9bed5ead1a3020dc789aca933,SVM-L,rbf_svm,low,0.0,medium,0.5,0.0,3,0.9016666666666666,0.9105,0.9036666666666666,-0.0088333333333332,2.2949251669909474,0.2,1.0
93c3f4930280083b8efcc3cbb3b1ce46f6f5210d53750d198fb2780b71e7d55a,SVM-M,rbf_svm,medium,0.5,weak,1.0,0.0,3,0.899,0.9033333333333332,0.8943333333333333,-0.0043333333333333,10.704443039075745,0.5333333333333333,1.0
09bf33cfd62d41da0c6cb5be31f0955ea1553b11127c1dbb02f0eb6b079057ec,SVM-H,rbf_svm,high,1.0,strong,0.0,0.0,3,0.8986666666666666,0.9050833333333334,0.9023333333333332,-0.0064166666666667,169.8531301824616,0.8666666666666667,1.0
206e04fdd08dc139ab63998cdf179b4ba4a92cc30c783020eb544eb8680b811f,RF-L,random_forest,low,0.0,weak,1.0,0.0,3,0.88,0.8820833333333333,0.878,-0.0020833333333333,3131.0,0.1666666666666666,1.0
2338ac929150a0d8dca1ecac4b8945a09e3c3f75a7efb46f44ab130a2ab2a801,RF-M,random_forest,medium,0.5,strong,0.0,0.0,3,0.8916666666666667,0.8998333333333333,0.8933333333333333,-0.0081666666666665,33166.0,0.4,1.0
9c3838c6dc363789f70b3cbf1ead5a6dac4cdcdbc3af747ccf1901d957eb716a,RF-H,random_forest,high,1.0,medium,0.5,0.0,3,0.8936666666666667,0.9008333333333334,0.8956666666666667,-0.0071666666666666,99808.0,0.8333333333333334,1.0
2f0e9e768651e513844d64ea0c43fc68c5829be2b1cdb4a3e18b9c19e9eceea9,HGB-L,gradient_boosting,low,0.0,strong,0.0,0.0,3,0.896,0.9036666666666666,0.8963333333333333,-0.0076666666666665,700.0,0.1833333333333333,1.0
8b24c02493a9410384e17ccbe92723d0a062d8385c0fb0625431984f58620092,HGB-M,gradient_boosting,medium,0.5,weak,1.0,0.0,3,0.8943333333333333,0.8984166666666666,0.887,-0.0040833333333333,6200.0,0.5166666666666667,1.0
6db30f4725e9172b00dec985f7972dd578faad52cc35fdaca8b8ce2582034fee,HGB-H,gradient_boosting,high,1.0,medium,0.5,0.0,3,0.893,0.8963333333333332,0.8873333333333333,-0.0033333333333331,18900.0,0.85,1.0
0f4cbf667a0f810df95daa6c5895ec5fbc878c4b16ec0385c25ec544162c38d0,MLP-L,mlp,low,0.0,weak,1.0,0.0,3,0.9016666666666666,0.9104166666666668,0.9046666666666666,-0.00875,113.0,0.1833333333333333,1.0
1f3e167a016a3d40b0170dc1327595f060b0004f999ae8fb9d04b134ad946cd8,MLP-M,mlp,medium,0.5,medium,0.5,0.0,3,0.8973333333333333,0.9125,0.9016666666666666,-0.0151666666666666,4609.0,0.5166666666666667,1.0
b36132d42da234b14567563086d8d81adc3a5878f234742229322c9884de20ff,MLP-H,mlp,high,1.0,strong,0.0,0.0,3,0.8966666666666666,0.9114166666666668,0.9046666666666666,-0.01475,25601.0,0.85,1.0
099c08f931089dd8bc564592191685f1d8c4c030accd43fafab5c6ed026b5b0c,LR-L,logistic_regression,low,0.0,strong,0.0,0.0,4,0.9196666666666666,0.9048333333333332,0.8986666666666666,0.0148333333333333,4.464123566443498,0.0333333333333333,1.0
90cc77b6015c226e378485ae727db573c6b2b4685f0c8075b19e85bea9cd2df8,LR-M,logistic_regression,medium,0.5,medium,0.5,0.0,4,0.9193333333333332,0.9055,0.899,0.0138333333333333,4.946049621847013,0.3666666666666666,1.0
b18b6e68511425c0ed1967d0443a1c67e6463ef50e95d5f1a9f5204d56833336,LR-H,logistic_regression,high,1.0,weak,1.0,0.0,4,0.919,0.9056666666666666,0.8993333333333333,0.0133333333333334,4.997954286390672,0.7,1.0
c972a606d564197885f54a7ee89586d9e91b16c28a8f25616ff0438cb6713d23,SVM-L,rbf_svm,low,0.0,medium,0.5,0.0,4,0.9186666666666666,0.90475,0.899,0.0139166666666666,2.23770334022756,0.0333333333333333,1.0
11b376cdad7845241fcf626f3b860bec5871c92fe5f8f3153c3de2a552a2f5dd,SVM-M,rbf_svm,medium,0.5,weak,1.0,0.0,4,0.9126666666666666,0.8999166666666666,0.892,0.01275,9.803063925450294,0.3666666666666666,1.0
d287ae90d42da6f40c7a51de4540f2bb7fabf872bbda4739fb8b7775db41214a,SVM-H,rbf_svm,high,1.0,strong,0.0,0.0,4,0.9156666666666666,0.8998333333333334,0.893,0.0158333333333332,146.7805424990586,0.7,1.0
d6130735af7c965ddfb4f88a77a6f6a0faec2f15f59841444d6889afb42fdf26,RF-L,random_forest,low,0.0,weak,1.0,0.0,4,0.89,0.885,0.8783333333333333,0.005,3156.0,0.3333333333333333,1.0
afcf1eca6bc1b2467d9a5bbd8e02f7a05556bfd973a4d022e1ffa75a533a5700,RF-M,random_forest,medium,0.5,strong,0.0,0.0,4,0.91,0.9015,0.8936666666666667,0.0084999999999999,33793.0,0.6,1.0
709c91529c160b225a812582f7bb565509ed08b598fa8be65c5d8b07ee6295c1,RF-H,random_forest,high,1.0,medium,0.5,0.0,4,0.915,0.902,0.896,0.0130000000000001,99263.0,0.8,1.0
d40b2150c20c3ce4332d09db29c64ddccd2261e2855ec6f26e6fe7c8dc31d13a,HGB-L,gradient_boosting,low,0.0,strong,0.0,0.0,4,0.9123333333333332,0.9016666666666668,0.894,0.0106666666666666,700.0,0.1833333333333333,1.0
6bec0126f556072c6ae526c8e973066ba2d0df52d431a8a00b25566044506a56,HGB-M,gradient_boosting,medium,0.5,weak,1.0,0.0,4,0.91,0.8944166666666666,0.884,0.0155833333333333,6200.0,0.5166666666666667,1.0
d8ce179453554188d071a3f009e50750e609540f758e32e593d1008c2c06e1b7,HGB-H,gradient_boosting,high,1.0,medium,0.5,0.0,4,0.9066666666666666,0.8938333333333334,0.887,0.0128333333333332,18900.0,0.85,1.0
