rho_train,replicate,model,feature_condition,environment_type,rho_environment,rho_ood,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss
0.9,2,gradient_boosting,all_features,iid_test,0.9,,0.9886666666666667,0.9886666465184827,0.9995991103984184,0.009077274847712693,0.04273495453320533
0.9,2,gradient_boosting,all_features,ood,0.3,0.3,0.7053333333333334,0.7049394610169551,0.8195541627562823,0.2827067698002561,2.2383444437196007
0.9,2,gradient_boosting,all_features,ood,0.0,0.0,0.6013333333333334,0.6014269847047827,0.7026801853755624,0.38618811324479735,3.1970374749364776
0.9,2,gradient_boosting,all_features,ood,-0.3,-0.3,0.4643333333333333,0.46385447361073817,0.5351425583864308,0.5198211120329105,4.420140239351842
0.9,2,gradient_boosting,all_features,ood,-0.6,-0.6,0.33266666666666667,0.3328130815314612,0.3497830727850057,0.6474294093924357,5.453547990884416
0.9,2,gradient_boosting,all_features,ood,-0.9,-0.9,0.089,0.0891119394491236,0.0424178913897109,0.8945016496450076,7.768736921838034
0.9,2,gradient_boosting,stable_only,iid_validation,0.9,,0.8965,0.8964785823102877,0.9623931316150368,0.07751013486919789,0.2720091062265367
0.9,2,gradient_boosting,stable_only,iid_test,0.9,,0.9146666666666666,0.9146620705103476,0.9751777336493043,0.062418651588042585,0.21061219859389635
0.9,2,gradient_boosting,stable_only,ood,0.3,0.3,0.9066666666666666,0.9063137199731452,0.9715988114805917,0.06786504033747244,0.2250580225191067
0.9,2,gradient_boosting,stable_only,ood,0.0,0.0,0.897,0.8970662943865979,0.966804804972979,0.07531333487469495,0.24745844902513353
0.9,2,gradient_boosting,stable_only,ood,-0.3,-0.3,0.907,0.9069315936699205,0.9701957121339567,0.06905572672032545,0.22978334715752494
0.9,2,gradient_boosting,stable_only,ood,-0.6,-0.6,0.8983333333333333,0.898394156104888,0.9671765578984672,0.07584988962552161,0.24417910317109362
0.9,2,gradient_boosting,stable_only,ood,-0.9,-0.9,0.9036666666666666,0.9037513515820623,0.968866485033007,0.0722077700261291,0.2392281511212913
0.9,2,mlp,all_features,iid_validation,0.9,,0.9905,0.9905907807356327,0.999722919923858,0.006954106920492388,0.024454522832050074
0.9,2,mlp,all_features,iid_test,0.9,,0.9953333333333333,0.9953297694751457,0.9998422219417279,0.004343349123815894,0.01642385885916784
0.9,2,mlp,all_features,ood,0.3,0.3,0.782,0.7819305515734436,0.8638367059100079,0.1877948451224788,0.9969971024043804
0.9,2,mlp,all_features,ood,0.0,0.0,0.6913333333333334,0.6913262210772921,0.7528124345809784,0.27242442990981164,1.6160557263085527
0.9,2,mlp,all_features,ood,-0.3,-0.3,0.5693333333333334,0.569146107897306,0.5904840743263309,0.39021270627393584,2.407147961714319
0.9,2,mlp,all_features,ood,-0.6,-0.6,0.4663333333333333,0.46618496685729227,0.4499613368425874,0.47801143593659573,2.8767857407227893
0.9,2,mlp,all_features,ood,-0.9,-0.9,0.26066666666666666,0.26067038470293646,0.1812467099647166,0.6666609477037518,3.665147434948297
0.9,2,mlp,stable_only,iid_validation,0.9,,0.897,0.897276312854415,0.9690280491061917,0.0708161280766071,0.22799277287213027
0.9,2,mlp,stable_only,iid_test,0.9,,0.9206666666666666,0.9206505256009344,0.9799288532068502,0.05548540571863643,0.18185675959729883
0.9,2,mlp,stable_only,ood,0.3,0.3,0.9156666666666666,0.9156465534896062,0.9779975210982674,0.05905891248166811,0.19034810283395162
0.9,2,mlp,stable_only,ood,0.0,0.0,0.907,0.9070066522394806,0.9746137527617661,0.06436143832472138,0.20383927398229496
0.9,2,mlp,stable_only,ood,-0.3,-0.3,0.912,0.9121122612838346,0.9764956049017394,0.06173189276266148,0.19665781799608434
0.9,2,mlp,stable_only,ood,-0.6,-0.6,0.907,0.9069329555504864,0.9753871985151925,0.06386219393355952,0.2005120149187471
0.9,2,mlp,stable_only,ood,-0.9,-0.9,0.906,0.9059672348053722,0.9757715577338949,0.06280100968744197,0.19910009678852097
0.9,3,logistic_regression,all_features,iid_validation,0.9,,0.992,0.9919903512184487,0.9997579803964121,0.006042722275138132,0.021291887289717124
0.9,3,logistic_regression,all_features,iid_test,0.9,,0.9923333333333333,0.9923525030294271,0.999727851830441,0.005695848301086836,0.021484649647517954
0.9,3,logistic_regression,all_features,ood,0.3,0.3,0.766,0.7658047644004892,0.8517980635315632,0.19714483426399704,1.0131167146102316
0.9,3,logistic_regression,all_features,ood,0.0,0.0,0.6813333333333333,0.6812880584855672,0.7440367539247935,0.27922035685195623,1.6140645432939758
0.9,3,logistic_regression,all_features,ood,-0.3,-0.3,0.5806666666666667,0.5807943745731846,0.6108915284259049,0.3670331259253286,2.23218198608637
0.9,3,logistic_regression,all_features,ood,-0.6,-0.6,0.45466666666666666,0.454707036119967,0.44238881488622483,0.48172317875852394,2.8444007125403727
0.9,3,logistic_regression,all_features,ood,-0.9,-0.9,0.25366666666666665,0.25366666666666665,0.17794222222222222,0.6616453843246679,3.4475028936487955
0.9,3,logistic_regression,stable_only,iid_validation,0.9,,0.9085,0.9086230984709762,0.9747529549893541,0.06414008174048857,0.20353872206500165
0.9,3,logistic_regression,stable_only,iid_test,0.9,,0.902,0.9018221031450456,0.9743371391090706,0.0653283485199155,0.20345558313869586
0.9,3,logistic_regression,stable_only,ood,0.3,0.3,0.9096666666666666,0.9097376419111479,0.976749665156593,0.06184835337414281,0.1945705151034092
0.9,3,logistic_regression,stable_only,ood,0.0,0.0,0.9113333333333333,0.9113396453585814,0.9764590169471788,0.06153884521879824,0.195785337223857
0.9,3,logistic_regression,stable_only,ood,-0.3,-0.3,0.9053333333333333,0.9053003357614386,0.9745342377077169,0.06487982132781138,0.20303791986455735
0.9,3,logistic_regression,stable_only,ood,-0.6,-0.6,0.9173333333333333,0.9173463578022143,0.9763178141079746,0.06054755695456575,0.1967042065697316
0.9,3,logistic_regression,stable_only,ood,-0.9,-0.9,0.9106666666666666,0.9106666666666667,0.9762955555555555,0.06179673211956663,0.19697677961000243
0.9,3,rbf_svm,all_features,iid_validation,0.9,,0.9925,0.992494892086259,0.9996389707566312,0.006336949088905699,0.023305447570656276
0.9,3,rbf_svm,all_features,iid_test,0.9,,0.9926666666666667,0.9926626718991451,0.999488610465698,0.006100119295928653,0.02423704147923114
0.9,3,rbf_svm,all_features,ood,0.3,0.3,0.762,0.7618693263879721,0.8437742686455434,0.20735725010078424,1.2104954457990595
0.9,3,rbf_svm,all_features,ood,0.0,0.0,0.6756666666666666,0.6756167024668098,0.7466078753203901,0.28956501194233897,1.77388586557964
0.9,3,rbf_svm,all_features,ood,-0.3,-0.3,0.5773333333333334,0.5774100842249033,0.6208705611199636,0.37775330775594,2.3566655984326683
0.9,3,rbf_svm,all_features,ood,-0.6,-0.6,0.44866666666666666,0.4487108202561959,0.43934692760050476,0.49843193335254105,3.132784753502458
0.9,3,rbf_svm,all_features,ood,-0.9,-0.9,0.24,0.24,0.15000133333333332,0.6849123085013384,4.291542881131225
0.9,3,rbf_svm,stable_only,iid_validation,0.9,,0.9055,0.9056048539931734,0.9738778841086129,0.06454522952366284,0.20891339679109475
0.9,3,rbf_svm,stable_only,iid_test,0.9,,0.9026666666666666,0.9024891329723961,0.9720625673978054,0.06800017042896536,0.21734782762777854
0.9,3,rbf_svm,stable_only,ood,0.3,0.3,0.9073333333333333,0.9073805132472631,0.9749746505870704,0.06411619128953926,0.2064151996086317
0.9,3,rbf_svm,stable_only,ood,0.0,0.0,0.912,0.9120063146919255,0.9748150103711526,0.0632668532027977,0.2057650179844881
0.9,3,rbf_svm,stable_only,ood,-0.3,-0.3,0.9043333333333333,0.9043311091509219,0.9729652465570225,0.06685839748668165,0.21353602891246518
0.9,3,rbf_svm,stable_only,ood,-0.6,-0.6,0.9136666666666666,0.9136735589147875,0.9735141576207855,0.0632188531861827,0.20982297625130453
0.9,3,rbf_svm,stable_only,ood,-0.9,-0.9,0.9096666666666666,0.9096666666666666,0.9742862222222222,0.06358443737718869,0.20746869667030407
0.9,3,random_forest,all_features,iid_validation,0.9,,0.9865,0.9865034067759488,0.9993659486418399,0.009049475390318721,0.03419656903937315
0.9,3,random_forest,all_features,iid_test,0.9,,0.9866666666666667,0.9866594034529911,0.9989098509188336,0.009561282034773662,0.04611731103670605
0.9,3,random_forest,all_features,ood,0.3,0.3,0.6643333333333333,0.6641695105574026,0.8155747415382304,0.25597954244520954,0.982659143905202
0.9,3,random_forest,all_features,ood,0.0,0.0,0.5643333333333334,0.5642709237503616,0.7074003851570961,0.33920408708210215,1.4439313852257618
0.9,3,random_forest,all_features,ood,-0.3,-0.3,0.44366666666666665,0.44392712838606874,0.566021893851013,0.4303767588734845,1.7529543656707296
0.9,3,random_forest,all_features,ood,-0.6,-0.6,0.2876666666666667,0.287687023399509,0.3492185718685873,0.5519134526084202,2.3537899614645643
0.9,3,random_forest,all_features,ood,-0.9,-0.9,0.04733333333333333,0.04733333333333334,0.032112,0.7472456855925665,3.1445766041863097
0.9,3,random_forest,stable_only,iid_validation,0.9,,0.897,0.8970366599694575,0.9678338945454581,0.07166348813566668,0.23453444241558422
0.9,3,random_forest,stable_only,iid_test,0.9,,0.8936666666666667,0.8934920123178174,0.9672870785205278,0.07201785496457948,0.23411099931515636
0.9,3,random_forest,stable_only,ood,0.3,0.3,0.9013333333333333,0.9013419963646208,0.9700445731807877,0.06947852991373804,0.22593516125999108
0.9,3,random_forest,stable_only,ood,0.0,0.0,0.9013333333333333,0.9013356053424214,0.970040546828854,0.06893609341126637,0.22536399054345777
0.9,3,random_forest,stable_only,ood,-0.3,-0.3,0.8953333333333333,0.8954088891418166,0.9673432876166629,0.07271340193496018,0.23492528247054248
0.9,3,random_forest,stable_only,ood,-0.6,-0.6,0.9043333333333333,0.9043558901453785,0.9669932562016677,0.07041956873527061,0.23453778204721265
0.9,3,random_forest,stable_only,ood,-0.9,-0.9,0.9006666666666666,0.9006666666666667,0.9687146666666666,0.07057330732484428,0.23085060379277828
0.9,3,gradient_boosting,all_features,iid_validation,0.9,,0.9875,0.9875124885115695,0.9987648999568965,0.010392921589610917,0.05234287003521131
0.9,3,gradient_boosting,all_features,iid_test,0.9,,0.989,0.9890017898633701,0.9991577636713321,0.00978814006433635,0.04545966978106488
0.9,3,gradient_boosting,all_features,ood,0.3,0.3,0.7053333333333334,0.7050701937579766,0.8165969418894994,0.2831650048730258,2.238742646905138
0.9,3,gradient_boosting,all_features,ood,0.0,0.0,0.604,0.6039344157376629,0.7056683782290685,0.38350860202444337,3.1548304960931794
0.9,3,gradient_boosting,all_features,ood,-0.3,-0.3,0.48933333333333334,0.4892673713862964,0.566312661834168,0.49233574844341776,4.049003129566843
0.9,3,gradient_boosting,all_features,ood,-0.6,-0.6,0.338,0.3381001716061778,0.3591813749739435,0.6411956355333427,5.2868517330600655
0.9,3,gradient_boosting,all_features,ood,-0.9,-0.9,0.106,0.106,0.046670222222222224,0.8787341844578637,7.557689441025177
0.9,3,gradient_boosting,stable_only,iid_validation,0.9,,0.894,0.8940814205950682,0.9673553557838186,0.07565955064240928,0.2459782841525529
0.9,3,gradient_boosting,stable_only,iid_test,0.9,,0.894,0.8940667696857177,0.9666594034529911,0.0766820611129997,0.2542656880042718
0.9,3,gradient_boosting,stable_only,ood,0.3,0.3,0.8996666666666666,0.8997543518529632,0.9701601513896724,0.07288842004250025,0.23554000220244445
0.9,3,gradient_boosting,stable_only,ood,0.0,0.0,0.899,0.8989949293130506,0.969278988227064,0.0732568831806044,0.24011113862973624
0.9,3,gradient_boosting,stable_only,ood,-0.3,-0.3,0.8923333333333333,0.8922895800136581,0.9666108101667426,0.07729155100241597,0.25162521675652305
0.9,3,gradient_boosting,stable_only,ood,-0.6,-0.6,0.8983333333333333,0.898391675433649,0.9653776424840184,0.07587134600804987,0.25925858848439504
0.9,3,gradient_boosting,stable_only,ood,-0.9,-0.9,0.8956666666666667,0.8956666666666666,0.9666,0.07661966200985854,0.25186683264519183
0.9,3,mlp,all_features,iid_validation,0.9,,0.9905,0.9905127315312541,0.9996449712426707,0.012443748390285598,0.0733899784275707
0.9,3,mlp,all_features,iid_test,0.9,,0.9906666666666667,0.9906927104757034,0.9996620382208091,0.012278116407839124,0.07245382473137896
0.9,3,mlp,all_features,ood,0.3,0.3,0.7966666666666666,0.7964587725860935,0.8739855233848056,0.15085484611298156,0.48004718217329734
0.9,3,mlp,all_features,ood,0.0,0.0,0.712,0.7119481811260577,0.7827840200249689,0.21251959844236323,0.6848275061215416
0.9,3,mlp,all_features,ood,-0.3,-0.3,0.6176666666666667,0.6175147251308901,0.6663704152913726,0.27957351326748536,0.9085437784221483
0.9,3,mlp,all_features,ood,-0.6,-0.6,0.5003333333333333,0.500477350517952,0.5152176589468332,0.36028020863465404,1.1314058305603731
0.9,3,mlp,all_features,ood,-0.9,-0.9,0.3363333333333333,0.3363333333333334,0.2843093333333333,0.4660874287499448,1.3706127075898482
0.9,3,mlp,stable_only,iid_validation,0.9,,0.906,0.9062174036096924,0.9724747704564071,0.08929024540966324,0.3141512504906627
0.9,3,mlp,stable_only,iid_test,0.9,,0.905,0.9045046747673733,0.9728825693988948,0.0869104841115706,0.3069032236955767
0.9,3,mlp,stable_only,ood,0.3,0.3,0.902,0.9022141673101262,0.9751409053952353,0.08608094438162504,0.30632420980784364
0.9,3,mlp,stable_only,ood,0.0,0.0,0.907,0.9070282947798458,0.974645231914261,0.08549269865526317,0.3038872516562938
0.9,3,mlp,stable_only,ood,-0.3,-0.3,0.9016666666666666,0.901875142271796,0.9732626835306168,0.08773889401106223,0.31014648637236736
0.9,3,mlp,stable_only,ood,-0.6,-0.6,0.9143333333333333,0.9142842475662457,0.9738999492870631,0.08639456114171727,0.3071834103851705
0.9,3,mlp,stable_only,ood,-0.9,-0.9,0.907,0.907,0.9742475555555555,0.0868052160814176,0.30786524169326457
0.9,4,logistic_regression,all_features,iid_validation,0.9,,0.994,0.9940059460535144,0.9998489986409878,0.0047355405779982915,0.018207335277351674
0.9,4,logistic_regression,all_features,iid_test,0.9,,0.9946666666666667,0.9946801413885178,0.9999012699705945,0.004196707755583017,0.016725620589797135
0.9,4,logistic_regression,all_features,ood,0.3,0.3,0.775,0.7748591280863615,0.8607074885725736,0.18904179107249652,0.9510531647320457
0.9,4,logistic_regression,all_features,ood,0.0,0.0,0.6796666666666666,0.6795990223787096,0.7437246411144065,0.2781973606144348,1.6111504738311029
0.9,4,logistic_regression,all_features,ood,-0.3,-0.3,0.5756666666666667,0.5755653870205995,0.6025088014279625,0.37745641260619034,2.2766999184175165
0.9,4,logistic_regression,all_features,ood,-0.6,-0.6,0.44133333333333336,0.44126496383074065,0.4273880780146384,0.49062258931415936,2.9442248065050385
0.9,4,logistic_regression,all_features,ood,-0.9,-0.9,0.253,0.253264470083692,0.17862572210398298,0.6580644718928133,3.4325533261814005
0.9,4,logistic_regression,stable_only,iid_validation,0.9,,0.9195,0.9195247757229815,0.9791378122403102,0.05714436695015326,0.18565864992189948
0.9,4,logistic_regression,stable_only,iid_test,0.9,,0.922,0.9221865054728456,0.9803714028025097,0.056290032200977835,0.18010507099299453
0.9,4,logistic_regression,stable_only,ood,0.3,0.3,0.909,0.9089410799801986,0.977338624990493,0.06080005726879088,0.191547597265836
0.9,4,logistic_regression,stable_only,ood,0.0,0.0,0.914,0.9139950158914572,0.9785381992763398,0.058555973475516734,0.18788841033096804
0.9,4,logistic_regression,stable_only,ood,-0.3,-0.3,0.909,0.9089387217939846,0.97415195835939,0.06451004343595676,0.20489735275090531
0.9,4,logistic_regression,stable_only,ood,-0.6,-0.6,0.9003333333333333,0.9002918080361906,0.9698829567035827,0.06995215474494797,0.22222483203283847
0.9,4,logistic_regression,stable_only,ood,-0.9,-0.9,0.9096666666666666,0.9097136654344893,0.9767931026512263,0.06197299237201723,0.19519686669921762
0.9,4,rbf_svm,all_features,iid_validation,0.9,,0.9935,0.9935044415399739,0.9996449968049712,0.004961319342152518,0.020984612971252908
0.9,4,rbf_svm,all_features,iid_test,0.9,,0.9943333333333333,0.994355043859259,0.9998879280747288,0.004055847810205254,0.01429753278827467
0.9,4,rbf_svm,all_features,ood,0.3,0.3,0.785,0.7848118972441188,0.865343396555382,0.1888488673818415,1.1026747440603433
0.9,4,rbf_svm,all_features,ood,0.0,0.0,0.6873333333333334,0.6872580780648112,0.7659517918390224,0.2785857922084101,1.6828956971567222
0.9,4,rbf_svm,all_features,ood,-0.3,-0.3,0.5826666666666667,0.5825756393896847,0.6306280359426273,0.3780473448094097,2.3723982300134
0.9,4,rbf_svm,all_features,ood,-0.6,-0.6,0.45266666666666666,0.45275057081279474,0.45421583480926675,0.49406149529259097,3.166031067430431
0.9,4,rbf_svm,all_features,ood,-0.9,-0.9,0.27,0.2702069097950105,0.18152969583175532,0.6590099604038013,4.205607194053233
0.9,4,rbf_svm,stable_only,iid_validation,0.9,,0.92,0.9200172801555214,0.9772677954101587,0.05826170353709061,0.19413362596261435
0.9,4,rbf_svm,stable_only,iid_test,0.9,,0.9223333333333333,0.9225285027368675,0.9793267323562321,0.05728276524109515,0.18690975625811704
0.9,4,rbf_svm,stable_only,ood,0.3,0.3,0.9066666666666666,0.9066515917002881,0.9758948796856675,0.0626565984212284,0.1996844492576289
0.9,4,rbf_svm,stable_only,ood,0.0,0.0,0.9136666666666666,0.913666342067005,0.9766430468930212,0.060224823696275964,0.19660790994266003
0.9,4,rbf_svm,stable_only,ood,-0.3,-0.3,0.907,0.9069626506554236,0.9723367819019262,0.06650851440754979,0.21485732823379244
0.9,4,rbf_svm,stable_only,ood,-0.6,-0.6,0.8986666666666666,0.8986513880886839,0.9676326028352147,0.07251108135188825,0.23573046860640212
0.9,4,rbf_svm,stable_only,ood,-0.9,-0.9,0.91,0.9100190427421548,0.9755031391186997,0.06328007033035288,0.2037671170378559
0.9,4,random_forest,all_features,iid_validation,0.9,,0.9915,0.9915104235938124,0.9997469977229795,0.006516519715941043,0.026526771835819588
0.9,4,random_forest,all_features,iid_test,0.9,,0.9893333333333333,0.9893433830422724,0.9993384643299967,0.008058477163843118,0.03180335010623428
0.9,4,random_forest,all_features,ood,0.3,0.3,0.6866666666666666,0.6865235760583797,0.824497102057137,0.23891455545856805,0.9799074102822002
0.9,4,random_forest,all_features,ood,0.0,0.0,0.573,0.5729518109505496,0.7129221925277484,0.3258621514403175,1.2948450806138425
0.9,4,random_forest,all_features,ood,-0.3,-0.3,0.44166666666666665,0.44160856457499137,0.5599030453985232,0.42565496484927434,1.7221000270106888
0.9,4,random_forest,all_features,ood,-0.6,-0.6,0.28933333333333333,0.289247380662783,0.3536000771753124,0.5471011848055253,2.3017937487605393
0.9,4,random_forest,all_features,ood,-0.9,-0.9,0.057,0.0570922212798643,0.03146630892626317,0.7317899115804065,3.1938663619858367
0.9,4,random_forest,stable_only,iid_validation,0.9,,0.9145,0.9145367308305774,0.973407260665346,0.06442482496516422,0.21525069397139857
0.9,4,random_forest,stable_only,iid_test,0.9,,0.9103333333333333,0.9105714956621049,0.9753452882650021,0.06312459572423441,0.20958321926158177
0.9,4,random_forest,stable_only,ood,0.3,0.3,0.9073333333333333,0.9071546341955924,0.97400391136667,0.06481260128094393,0.21404443392213346
