seed,model,feature_condition,rho_test,accuracy,balanced_accuracy,log_loss
4,rbf_svm,stable_only,0.0,0.905,0.904911199121927,0.22296022570638846
4,rbf_svm,stable_only,-0.3,0.9093333333333333,0.9092975964263093,0.20689859994623308
4,rbf_svm,stable_only,-0.6,0.913,0.9128425793550679,0.21601479446782934
4,rbf_svm,stable_only,-0.9,0.9166666666666666,0.9165983264993166,0.20011777150769058
4,random_forest,stable_only,0.9,0.8886666666666667,0.8888961004609528,0.24291761003120924
4,random_forest,stable_only,0.6,0.9086666666666666,0.908439109907303,0.22029163869011617
4,random_forest,stable_only,0.3,0.9063333333333333,0.9063398462711965,0.21992120549667132
4,random_forest,stable_only,0.0,0.8996666666666666,0.8994948145586229,0.23659836252313265
4,random_forest,stable_only,-0.3,0.905,0.905040504050405,0.22854289153013102
4,random_forest,stable_only,-0.6,0.902,0.9021362027837514,0.23502241755970787
4,random_forest,stable_only,-0.9,0.9066666666666666,0.9066106610661067,0.22265900344754078
4,gradient_boosting,stable_only,0.9,0.8883333333333333,0.8885780256780371,0.2585324745392945
4,gradient_boosting,stable_only,0.6,0.906,0.9057456587106558,0.22912574166415237
4,gradient_boosting,stable_only,0.3,0.908,0.9080267558528428,0.23256061910553277
4,gradient_boosting,stable_only,0.0,0.8943333333333333,0.894221574761355,0.2484938281027759
4,gradient_boosting,stable_only,-0.3,0.904,0.904003733706704,0.23827743214929858
4,gradient_boosting,stable_only,-0.6,0.898,0.8980861876329036,0.2402313060676348
4,gradient_boosting,stable_only,-0.9,0.9026666666666666,0.9025902590259025,0.22794131499442843
4,mlp,stable_only,0.9,0.899,0.8992983239170453,0.23181103119672442
4,mlp,stable_only,0.6,0.9183333333333333,0.9180900505477825,0.20827166631359606
4,mlp,stable_only,0.3,0.9183333333333333,0.9183175710635665,0.21574451097528652
4,mlp,stable_only,0.0,0.904,0.9038036053809985,0.23065407077443167
4,mlp,stable_only,-0.3,0.9143333333333333,0.9143614361436143,0.21636706041308743
4,mlp,stable_only,-0.6,0.9086666666666666,0.908742506337326,0.22886637740992732
4,mlp,stable_only,-0.9,0.9163333333333333,0.9162416241624163,0.2142698734227746
